id,pet_id,label,breed_label
76f78102-273e-5185-a380-e6edde51592b,"[4653, 4654]",2,"[0, 15]"
fe5dded5-ee81-59bf-bbd0-2b3dfdb43621,[5912],1,[15]
6b282e07-26a9-571e-a2da-58b2b42b89b7,[6552],1,[33]
79e12fe2-ef3b-5f93-9896-b795ce61f78a,[4266],1,[30]
23e9deaa-2fc3-5507-a5bd-836df97d29fa,[4125],1,[16]
82cc1d45-2898-55ed-b2d2-2ca3c3b66b8c,[2854],1,[17]
2469efbb-abd8-5e66-a36f-6054f2059f54,[623],0,[8]
68585a97-96fe-5ddf-a75b-23e5a988e83a,[6293],1,[17]
67237bfb-aa1d-56f3-9020-b3a845dbf193,[7233],0,[2]
e2354469-db04-5917-87a4-ca5d6cb4a82c,[1564],1,[36]
8d460a84-d2c1-5f18-be56-0250e5ae1a21,[6750],1,[12]
995488da-b07a-59ed-a193-907fb571180b,[1066],1,[33]
9188fa6b-8690-5619-9440-f5895f907352,"[627, 3281]",2,"[9, 15]"
01c9517b-52da-5acd-a634-e9ad1732624d,[3026],1,[27]
ae2cc218-2c51-5772-af0c-7ac9a34ae9cb,[2572],1,[18]
82538207-607c-548a-bbaa-92f3d42b30ad,[4626],1,[25]
e83e6864-ab84-5f4d-b5c3-9f922b8e0aef,"[1586, 1587]",2,"[9, 16]"
b82242a3-cf2a-5037-a04f-4fc7f32c6ad2,"[1372, 127]",2,"[4, 24]"
f0102b1f-2e2f-58ba-ad5c-c31c99b680ba,[3548],0,[7]
230b65a6-c150-5afc-9126-0baf55b318fb,[7030],0,[11]
12b0cf82-7135-5c5f-a0c5-383816e56ae1,[3332],1,[14]
1dbb2b37-dbea-5934-811a-141d869ab424,[658],1,[35]
f6f0c863-3b41-5fe1-9100-2a939d3d6cd6,[688],1,[20]
4cdda3ad-f78c-59fe-8d6b-708641186508,"[28, 29]",2,"[0, 33]"
f5418352-9a1b-5a40-9286-ab8f9ac53d56,[4405],1,[30]
aaa61052-62f6-58e9-b7e6-b7352084f41e,[3895],1,[27]
0ec3c91c-a748-548f-85d9-c7c79c388468,[510],1,[36]
05e936a2-70ff-5ca7-8e4e-8826cc7293f6,[4723],1,[25]
73092b34-7b5b-5ad6-9721-ffd0579a263d,"[1495, 3663]",2,"[1, 36]"
46aedb1c-5957-5bdc-a7da-291713b82f95,[4288],1,[25]
a8f70a3d-476b-5b4c-aecd-ec2eea38c505,[6393],1,[29]
cd227416-2b9f-5183-aac8-8d9b51e433c8,[5058],1,[15]
9383eed7-6dee-57c5-9524-2896ce04479d,"[4891, 4892]",2,"[7, 13]"
2c6994b8-cc08-5022-a3a1-0d4db7ec93f2,[6779],0,[2]
f2496261-709c-5478-b678-4850128aa3e5,[3543],1,[24]
59822306-3695-55f9-a387-1bf4084f682e,[3968],0,[5]
1e60cc2f-c413-54ab-a72b-bf121239e295,[4612],1,[30]
2206436d-3f74-57b8-9a02-92dc290b4d5e,[4520],0,[6]
cfc39626-9490-5d85-b8d6-e65058b28e79,[1517],1,[12]
e48d11bb-79be-5bec-8fde-fa31f9ab841f,[2512],0,[10]
dc3d7b8d-53a1-5e97-a7cd-d9b48767975b,[2440],1,[33]
7a9bb422-a64e-5654-8776-2333a3ff4456,[3606],0,[0]
0161dadc-a098-5ae2-9c24-0fdc1f8e2e0f,[7106],0,[2]
a49d8e89-27cd-5f79-a573-bea6f9b13ac1,[3475],0,[6]
d16c9cdd-a1b3-5bf5-afeb-93c967479d2b,[5571],0,[1]
c67c0db0-7d33-51d0-a552-3f6567c18ffd,[4857],0,[0]
bc6c9482-5986-53be-b201-ae6737358474,[6575],0,[11]
0012c117-0edb-5a34-ad49-920fedd7fdc3,[6313],1,[20]
ad61a3d5-0d3b-53cc-b75a-a5039fa9589c,[5590],0,[11]
e89ad60d-c98b-5988-a205-4947229a8354,[6590],1,[27]
62ce983d-5807-5c7e-b2cb-f73ec048a18b,[7138],1,[36]
e5bd402c-a38d-5494-81c1-1d622b020557,[6284],1,[20]
6482e19d-acde-5989-95f0-d351ad3b6d68,[5514],1,[20]
e6cb9c24-624b-5820-84fc-7412201a61fa,[5022],0,[3]
ded7329f-254a-52d1-9615-3eccc8f09f6f,[6047],1,[35]
c0701c07-3c50-514b-946c-6fecb48c681a,[6824],1,[29]
730fa0f9-eb5a-59a1-99b5-5954aa14ac90,[3491],1,[19]
0e26081b-3aef-55a4-adc5-1ee9933c59e7,[1326],1,[27]
208ea1b5-34bd-53d4-ab18-b33a84a4ce18,[1674],1,[25]
c8c1b208-06d8-53a0-82a6-c9da1b31874a,"[4581, 4004]",2,"[10, 30]"
b90c7cc9-dc0b-5533-b274-34a2928b446b,[7291],1,[14]
f724f59f-3eff-5d0a-b0b4-8a924263e7ae,[4855],1,[24]
9d26226c-9f1f-5cf2-9161-2f6f494a5974,"[212, 1667]",2,"[7, 15]"
8b76704d-f2c7-5df4-8c7a-a645fb7cba7d,[2728],1,[21]
2942ab05-69b9-5772-888e-e48d46aa1585,[2131],0,[3]
bcdd2325-c0ec-5d9b-a982-6ca6c351bbab,[706],1,[21]
4cb37f2b-c4d4-5eed-a307-5e1716282aa7,[7328],1,[29]
e4056bb6-18d8-54eb-bc75-074b7d6af63e,[2778],0,[1]
0d917ed3-7fb1-53e8-a4c4-0ac24e8db3c5,"[2364, 2365]",2,"[8, 14]"
32d27b61-161e-5790-bc19-8d5cec04c8a2,"[1870, 1667]",2,"[1, 15]"
9ce5d9e4-1845-5be4-84ca-cf4cb98f64ef,[4862],0,[8]
4192a286-2d1e-52da-b599-b5a711c20fad,[5222],0,[5]
fa50399e-bb5c-5291-baaa-88d788210e42,[5679],1,[16]
fcfc8b7d-cab8-583b-b001-7a6ddb5a040f,[3050],1,[12]
47b23326-a815-584d-8ecc-f8be42531724,[3963],1,[24]
3dee9a6c-1be9-514b-9260-88c99e654fcc,[3520],1,[28]
cf094e17-cd9d-52f7-a5c3-0ca45c291471,[2719],1,[20]
ad7876c6-e91d-5e01-aeb7-897ce530939a,[753],1,[16]
4730bf60-2f1b-5729-8f54-b13c0c304845,[6209],1,[22]
d62ede85-b847-536a-869a-2d0de70aae67,[2559],1,[17]
f5393fd8-b78a-59f9-b984-bef2fde7634c,[3562],0,[2]
19dc35b8-4efc-5f09-b034-737d5e0f0dab,[6082],1,[17]
2d56c94e-b987-5376-a51e-10e3f45b1619,"[1069, 1070]",2,"[3, 13]"
f1fe7180-dedf-5e99-bd5c-8015dd7be3ea,[1999],1,[22]
88904b23-84fb-573c-bfab-bcb392a82421,[6231],1,[16]
8a030f76-4ece-56eb-9d8b-7f8dc2418417,[3858],1,[32]
070a3bf7-0296-5f80-a27d-4657c706502e,[1152],1,[36]
1e4b8a2f-06a4-54d0-9767-5c4781542b62,"[4299, 886]",2,"[5, 14]"
9b3227e7-0901-5006-85cb-2fd2a3b78f48,[6425],1,[20]
5aa031d3-a30f-5a62-8920-3b1c44c14200,[7003],1,[22]
97b3e142-b6e1-5ca8-841f-ffa2c5f79836,"[3054, 3055]",2,"[7, 15]"
5abce925-e166-5daa-b529-18bc411b130a,[1024],0,[4]
cd659735-0383-54b8-b2a5-1a19361ceb18,[3882],1,[19]
eeaf227e-a5b5-5f89-b7a1-1b6626248e59,[5226],1,[14]
b83eb676-91f9-5f0d-959e-129f40195a6b,[239],1,[30]
b9126016-cdfe-5494-8be4-7ae72b7faf58,[6119],1,[32]
b32dae89-f73a-55d0-aa49-c72823b77ef3,[847],0,[0]
a32f426f-99aa-57ea-8c68-0d70fa65d698,[6801],0,[4]
0a90522d-422c-5465-9883-cabf92e91111,[4362],0,[10]
175e5bb2-cc87-5035-8501-de28977d4140,[5426],1,[13]
22f6dc80-7611-5827-a8de-9ba775096950,[7160],1,[25]
bac4a31a-f2a2-53ce-8309-b82b62eff2b8,[6975],1,[17]
478148ff-8aba-54e0-8e38-81e06cd6c578,[1423],1,[25]
57d15d27-e82e-5481-935c-dfd5100b5b35,"[117, 5947]",2,"[7, 36]"
b36200fb-a2f5-52a9-b47e-703ed0d86b84,[4135],1,[20]
906b50db-5bcd-5fdd-afd9-2fdbb87dd3ae,"[1067, 1068]",2,"[5, 36]"
1bc85602-f7e7-5cfa-8a4f-89f11dcd1e18,[3534],1,[18]
78b5639c-28f3-5421-87a8-8ec0cc517949,[5125],1,[29]
ca3e3125-7cf2-5e42-8fa3-19be31a5eb7d,[3839],0,[9]
eb99c22b-d69d-5283-8308-365e5957f55f,[4102],0,[5]
b2fb9d64-2429-5b80-8a41-abdf4921cc60,"[212, 213]",2,"[7, 23]"
7cf05148-9f18-5261-a554-56e500481472,[3809],1,[14]
5ec29b1d-f3a9-5966-a03a-a440f3ec7f2b,[4387],1,[29]
f7e553e1-8138-56d0-9c82-b896eb613130,[5056],1,[23]
dab3e71f-819c-5a17-a143-a99ef4743722,[287],1,[25]
3eea4569-bd30-5a08-9554-c5937bca9242,[2137],0,[6]
87b54fa4-20c1-5e6e-8cd8-a6183885f9bb,[4],0,[7]
fcd3ff0c-07a1-50ae-a3bf-60d61932f1f8,[6044],1,[15]
c4d79847-8959-5787-af9c-dd18238ca2e3,[3987],1,[29]
3d3b3d75-ceb9-5656-bc4e-bb3234b30fc7,[6376],0,[2]
00355dee-6cfa-5e3b-812b-ea1f4a0c6e42,[1525],1,[30]
2ab3807f-46d6-58ca-a3c9-50747bd3ead5,"[1496, 6342]",2,"[6, 16]"
667c1a48-3526-5b7d-be77-4202c9106fd4,[6921],1,[23]
b8b871f7-00f7-58ca-82d8-4b636dba6cef,[794],1,[24]
bdf1a9a8-5c0b-5bcc-b13d-14f24c6ac551,"[346, 4123]",2,"[11, 31]"
31b2287e-4ecf-57c8-a1c2-a4a2448318f4,[3310],1,[16]
08c015f9-7b5f-5af6-9845-2f8177dee274,[6995],1,[35]
88d15641-c13f-5e6f-9749-d2fe02877e52,[2900],0,[1]
3c33181c-0bbb-5168-b542-cb8b71d05e5b,[3148],1,[22]
6144a19e-d04d-5de4-b4d3-595e8042c980,[421],0,[2]
235ce812-c4ac-5eb6-bddd-2e076a110f04,"[2296, 691]",2,"[5, 26]"
5ba1c381-68f3-5ba0-8e01-fc77a6d5aff0,"[2331, 1782]",2,"[4, 34]"
8e14602d-d56b-5afe-9a38-eadc06838425,[4927],1,[34]
556b00ee-2dd3-5e94-99cf-297d9068bc76,"[4441, 3353]",2,"[10, 28]"
7fd5e3d7-f95a-5df9-b300-7f7d25059998,[3526],1,[32]
80f201fa-5394-53c9-b53e-ce72c03f87bb,[4661],0,[6]
a60e836c-08e4-58dd-9c79-8dfb3f5d3d1f,[7162],1,[12]
953da7ea-a215-5d85-962e-f7fcf65d4651,[5541],0,[5]
8f37994c-3b53-571d-bacf-bdba7f08cff5,[4207],0,[5]
dfc096e4-efdc-5307-9711-5d1eae364590,"[3821, 3822]",2,"[5, 12]"
3c9aa106-05bb-5291-b85b-874e07bd9d2b,[7252],1,[32]
9721256f-e10b-54f8-856d-3b899e07eb49,[1452],1,[19]
23c7256a-a11a-598a-833c-2090d1ee729d,[3655],1,[22]
31fd81f7-f5a7-5eef-8ec8-8eb2b6541242,[4452],1,[29]
c8769897-c049-5ab2-bd16-9b6c7b115f27,[6660],0,[4]
8a4f967a-c80e-5c64-96bc-5c2f982e3e97,[5127],0,[7]
617cdebd-4c86-5177-aec6-fe0b4386a8e2,[1044],1,[29]
e527eef1-86f4-5226-a44c-3656136684e5,[6651],1,[17]
e15f8445-7d82-550e-84f5-b270624b74a3,[5702],0,[1]
6e271e5e-546f-5ac0-8b72-1044677d588d,"[2251, 2252]",2,"[6, 35]"
8730e64e-fc16-5448-8ed4-14530c75054c,[3023],0,[0]
eb5b1129-c6e9-5a32-80cf-55b0114df2b4,[5671],1,[30]
dabe5710-344c-5f0b-831b-09581a29efaf,[4169],1,[22]
d0d44107-8f99-5c12-bf63-5fd6fe77b56d,[2941],1,[14]
632746d9-239e-5f97-b343-72c27356fb75,[1368],1,[31]
51c5ce0a-c69e-5883-9793-457b1814b658,[5511],1,[30]
b2cdca5c-34d1-5624-ba36-84137b0822a8,[5225],1,[13]
d3f92b19-4738-5d07-95b4-7255dd107f76,[1385],1,[36]
b26936ca-1212-51fd-b754-04b4ee8c9018,[6823],0,[4]
dede58f6-d27f-5034-a89b-95c13324d6e1,[5183],1,[31]
fa86f1b8-ba02-5b41-95e1-7884847612de,"[644, 2374]",2,"[1, 12]"
8a25519a-e207-5bec-b936-a5a1c30089c7,[4395],0,[4]
5f676f96-1d30-5685-ad03-f5bb393fca09,[4817],1,[24]
48f9bf2c-1ae8-5c09-bf30-19bd85d392c9,[6760],1,[35]
bac2b34f-50f8-542b-b63a-be17663bbc21,[2487],0,[10]
9ee917b9-6f81-59b3-8b11-fdadbf84ac42,[6433],1,[16]
8176f4e2-132f-50dd-a669-7b29f45ea813,[6623],1,[22]
908e7f65-e8d8-596b-bbe6-437d6b23c7c5,[2470],1,[15]
b1eea0ee-506d-5409-a102-d124617bf75a,[5084],1,[29]
962effd3-24d4-5d6c-8383-87e883fee82d,[6707],1,[35]
1b804286-4c18-5f2a-a6d1-18cc02ffae96,[1576],1,[31]
d668fc53-ad65-5350-9798-1892188304fa,[6319],1,[28]
c5035b3a-358a-5a18-9d1f-29caab5729ad,[1527],0,[7]
1b5c84c7-4f53-56c2-b5cb-0a9ad0851ebf,[4437],0,[5]
71f22e12-06f7-5e90-92cb-0c8edf325eb4,[5961],1,[16]
42cc19a1-515f-582f-ae0a-639f37b2a51b,[5769],1,[26]
daca633d-7c4f-5134-afb4-1f0e55096a92,"[1588, 474]",2,"[1, 12]"
598a9f92-e2c9-5ae7-8261-f0387a349808,[7276],1,[34]
94feb55a-04f3-5043-bf96-ce0fe24dc70e,"[4, 2822]",2,"[7, 22]"
15e9ed82-4b16-56d6-8259-ccc363353933,[5615],0,[1]
6d46fdec-c023-5dfb-8146-8abf9dd80fef,[3753],1,[32]
010793bf-d4bc-5da2-941f-7ff36e0f2e81,[39],1,[21]
58a6c471-4530-5942-9b0e-e36d6de8149b,[1853],0,[1]
f0a726c6-3449-513d-8dc1-8ff905caa6e1,"[1243, 3221]",2,"[10, 22]"
f1a45b8d-106b-5b2a-81b2-304cb65c5434,[354],0,[11]
7e76ec75-77e2-5f18-ad7c-bcd71fa535b1,[3029],1,[23]
be4675ab-9417-5d67-b411-1501bd599295,"[387, 388]",2,"[4, 15]"
624f476b-2fde-5827-bae1-8261eed69742,[919],1,[27]
c218e242-73eb-5a52-9b0d-11324e55c861,[5341],1,[34]
2e75e46a-857f-586b-8569-b11389d0c908,[3947],1,[17]
75a4313e-9504-5077-9f67-fe9edbd9691f,"[645, 4318]",2,"[3, 31]"
070f1347-7a67-538c-9571-c63e0fcf2c8f,[3755],1,[17]
3ed1b2be-990b-54f0-8d4c-f53309082867,[2989],1,[20]
e3fbc747-ab4d-5f2b-9d0b-308e63a5dc3d,[5028],0,[2]
cd6353ff-60fb-5501-a6d4-9e8a597cdf00,[1112],1,[25]
1116f371-8981-5318-b689-9ad9586a96e2,[1026],1,[14]
0d1a2783-b568-5510-98c4-17c80799c28a,[5620],1,[16]
e82cd7dd-1197-5ca0-99cb-180a13d1f986,[1142],0,[9]
4cf6c87e-a8fe-5d59-93b0-97baafe73cc9,[1001],1,[24]
8d4360d3-f490-5e0b-ad14-bcc1e11a7b61,[1570],0,[2]
4754351e-83d1-56f4-9073-bbbe92d69386,[4061],1,[29]
4e44271b-e46c-5445-9b4a-697bd7a949f9,[4058],0,[10]
8ff446b1-76a4-59a8-9898-9cb6d46ba944,[6982],0,[7]
7426ae78-50a2-5b49-b8ba-0b64ba2d9e5f,"[1565, 1566]",2,"[3, 14]"
45ffd4b3-0f8c-5739-bf0a-4660ff9657b6,[3037],1,[26]
771b4759-564d-5d17-8dc4-c42667e9e071,[1804],0,[11]
b7483de0-c7ec-5b85-a251-48bff867d538,[6963],1,[24]
c57b0f1a-775e-5d36-a739-1ddae89f57d7,"[4720, 4721]",2,"[0, 14]"
f728b155-5bff-58be-b4b0-97534635305c,[5309],1,[14]
1c821bc5-46bf-5fad-b735-9bacec262f3a,[769],1,[24]
a7f68acb-2f4b-5149-bb88-6d686575261b,"[4364, 5913]",2,"[10, 28]"
0bc10556-6d54-5967-801f-22d80174a62e,[2687],1,[35]
f817dfb7-8e1d-5840-89f2-cf4f0fcea8b1,[3788],1,[12]
05dc6e0f-0573-53dc-875f-b3ba1c08690d,"[1908, 4758]",2,"[10, 16]"
065904eb-bf9e-5725-a6a8-ed9ffaf638a6,[5963],1,[35]
46406883-1101-5741-b134-c4450c5a5efd,[4258],0,[0]
2054403a-8aaf-5210-98af-fa8ecfef9300,[6548],1,[14]
4b134af8-030e-5529-b3ce-6c6b05a0bc6c,[5873],1,[33]
9a74c28c-8e2e-566f-b3a4-26c220d440a7,[2552],0,[3]
d6ef9cc4-17cd-5ca1-8949-706b9edf7683,[4274],1,[32]
d680b992-16f9-59c6-a204-d4a930bfe4a4,"[1484, 1485]",2,"[11, 31]"
86a922d7-363a-5b3d-845b-736772c04896,[511],0,[1]
0e05adc4-a185-5ce8-8099-27a80d4ac7ce,"[471, 472]",2,"[1, 29]"
eac8588d-de45-508b-a32d-9e27defe9f7e,[3254],1,[18]
1a8840bf-8468-522a-b9f9-d9eb8f8e9213,[4868],0,[2]
3334a3b4-e08c-5bec-aa09-33232ddaf548,"[1763, 528]",2,"[2, 32]"
ec4b4313-bdf1-56e5-8f69-b4be90183378,[6899],1,[27]
62f5a904-793b-5660-a0e9-70cc373373ff,[6812],1,[15]
741109c0-28bb-5c1d-a526-301de57bfcb2,[7048],1,[12]
d4aa095c-b91d-56d2-9e2d-b6e8417aa951,[3338],1,[22]
2564ec4e-9e8b-53c5-9e42-a60d79e019a0,[535],0,[0]
847eb048-0eb5-5572-b029-aed23279046b,[3992],1,[35]
ad866aae-d6d2-52fe-83bb-750999039515,[1329],0,[6]
5fe1b8e2-71c3-5f6f-8e99-4d4b27e95c10,[3328],0,[0]
cbd4a31b-61ef-548e-9580-9e611141446b,"[195, 196]",2,"[6, 17]"
e9889146-fa9f-5d62-ab38-dd546a22d1f9,"[946, 3266]",2,"[11, 23]"
74d60da3-1632-5a36-94b4-0443f20d8c06,[3803],1,[20]
651eb2ab-48b0-5d8b-92a5-976dbe6f7f42,[3272],0,[4]
84dd9ff8-0b2e-559b-915d-721f1fb81de6,[1392],1,[17]
292a4914-4d64-56e0-b187-f31a108a81c8,"[4441, 519]",2,"[10, 32]"
db5079a4-6e56-5167-87f9-62ba73185db3,[124],0,[0]
ed027285-b9c3-523a-bdcf-4ae5d62dc437,"[502, 2533]",2,"[10, 18]"
3bf754fb-c83e-52a5-98d0-57330f64ff0a,[2330],1,[25]
77508543-b5fe-5ca4-bf5c-a34f43805f4d,"[5344, 436]",2,"[11, 16]"
03ce3e48-ba21-5f19-96bc-6aea3a519b2f,[4665],0,[7]
8c8b3b08-9928-57b0-80ec-2c98f5867499,[6722],1,[32]
54aca5ec-d356-50ed-ab4b-7780cd7b6c89,[3631],1,[12]
633c0736-15c2-572c-a702-5aaf565e0561,"[1319, 1944]",2,"[4, 25]"
db171ddf-f1eb-5c5f-80a5-163031859fe7,[3715],0,[9]
c0bd4627-0a26-5db1-9182-7a82ef0e745a,[6465],1,[22]
a034d6dd-a068-5608-aed8-4ba1b18ab9bb,[1634],0,[10]
d978c10a-d684-5f3a-9e49-1ce1af3e1764,"[2069, 2145]",2,"[1, 22]"
bd1e4943-1201-5f5a-8231-6add7820d894,[6150],1,[21]
8a1f4697-47d6-5ee9-84ce-31f4b7227012,[393],0,[5]
7bf77406-1cf9-5653-b489-c385b74724a2,[2536],0,[1]
d8e9cd73-9197-50cb-a21d-4a3a653933b7,"[2175, 2927]",2,"[9, 15]"
68bdf037-cdce-5eaf-9fb1-d139b4df3eba,[5152],1,[20]
4608b2c7-0e53-5506-9f72-da715867f15a,"[3952, 2813]",2,"[3, 23]"
2284ffcc-6238-5f28-b2a5-ca05093cc99c,"[2052, 2320]",2,"[0, 22]"
0620f8c2-59bc-5a6c-bed8-3b48088f2aa3,[3085],1,[15]
d19acc7b-56c1-5134-92f5-21e21f6f1ec4,[3781],1,[12]
ddb71a00-67a5-5a90-9570-524be141ae0d,"[2109, 401]",2,"[10, 23]"
b22acfe7-0e3e-51c3-900e-caf29f391664,[315],1,[13]
4c0a0c75-4255-5edd-b12e-2cfed98fe72b,[989],0,[9]
c9edbb89-38d9-5cc5-99b2-4c061940c018,"[3881, 3882]",2,"[6, 19]"
97e48c1d-b5ad-5bdd-b606-bcb938a33ed6,[4191],0,[4]
9f1b967d-ed2b-5ac3-a2c9-e6ce5621624e,[3392],0,[11]
79d97771-4fd7-5977-95eb-aab6ebea09f7,[3659],0,[5]
8eb3bfe5-9ec4-5606-92fc-be939487614b,[7144],1,[24]
812a26a9-6a4d-5d55-8a3c-e9c9b1b4db53,"[2564, 4912]",2,"[3, 28]"
eeacdbd4-0477-506e-9783-2fd36fded821,[3282],1,[15]
17b6ec23-8481-548d-922e-67c932c47524,"[3454, 5197]",2,"[10, 34]"
586ff743-45c4-506f-9d84-f682d308d628,[621],1,[35]
4eb45252-2893-51ad-9e06-4429f9f8186d,[502],0,[10]
72ff741c-87e8-57f7-82ef-70bb93a3c367,[5388],0,[9]
763a250a-49ab-5e6b-8dbc-369a84dd1d76,"[5953, 1965]",2,"[8, 26]"
684fb746-e2c7-5007-adad-d2287777fd97,[6567],1,[31]
55b12641-8523-5aae-85ce-4a4bf63b2e91,[3251],0,[6]
d9da294d-3f02-515b-be7c-74290ba01ed2,"[229, 1784]",2,"[6, 34]"
7e87de3b-b47d-53f3-b4ba-05421a5b05e6,[3958],0,[9]
4d983c9d-35a2-5707-90ef-07bd24f35420,[1730],1,[34]
18f26997-0c4a-5095-875e-0b05d51a3762,[2878],1,[34]
8a9f372d-49f2-5bc9-9a1e-b5ee7449d93d,"[7320, 7321]",2,"[0, 16]"
ad4b0538-ac46-5ef3-9f7d-7ad353459d1b,"[2052, 4151]",2,"[0, 34]"
532d0efc-798c-5fa7-98ca-d2a976bdecc7,[4540],1,[33]
806e26e4-150e-5fa7-8089-2eb9a70fb016,[612],0,[6]
6fd2b9d0-0d13-5953-b125-1dbd989879bf,[5861],1,[16]
15d0c8d2-e1e2-57e1-be9a-0e540c05f3ac,[3269],1,[17]
9deb318d-f69e-521d-8000-c8e71e02cfcf,[5071],1,[35]
29fe313c-9152-5fc9-a775-3e62f579950e,"[1804, 1805]",2,"[11, 27]"
5bc6f64f-c5ed-52db-8b0f-7596d9b6e434,[5069],1,[19]
7c56a38d-205f-5077-97c6-80f7e3698658,[703],1,[17]
6e3febf2-3e5c-5893-8c69-a28e13f0096e,"[144, 5858]",2,"[2, 28]"
91bcf12b-2770-582f-b794-8346ef0c40e4,[7317],1,[32]
774494e7-4ea5-50d2-acd7-69aad049abe8,[3006],1,[17]
208da7e1-ec13-5f72-a0d4-90432da33ff6,[2474],0,[2]
77f8afa4-db51-5f4d-b750-9674d4c9c211,[5059],1,[20]
a29cce3c-acc7-5109-9e66-f0719c7ee834,[1516],1,[33]
7c7de9f2-50cb-5039-a46c-1d0ed12d0b4d,[7029],1,[28]
7487352c-8a99-5f8b-806c-eff0dce23f00,"[2426, 3564]",2,"[1, 23]"
1489dbdc-2b05-597b-8164-e47017d9ce1f,"[366, 367]",2,"[0, 20]"
e469b03a-6807-5fbb-8915-c19fd8da86fa,"[2727, 3813]",2,"[6, 28]"
b1dea916-93c9-5567-9c92-5868100c9e3d,[6276],1,[31]
41e99388-a2c2-5aa0-a259-2ff1216ab41a,[6271],1,[13]
dd0b1e43-4b0d-58b4-9ed8-93955b31a6d4,"[1851, 1852]",2,"[8, 21]"
c15d9a37-43b9-5bb9-9f22-1c248ff370d0,[5037],1,[27]
35c9c9d4-ee49-5510-aa01-70252f1c86c3,[172],0,[7]
1de9992f-282f-5e6c-88f8-b05eb9979ee7,[10],1,[22]
e81f02b0-1ec8-5cb3-a3a4-0437c5f126a5,[5382],1,[14]
590d7999-936a-54c1-9ac8-21b74053efff,[6452],1,[29]
9b381863-072e-51d2-a916-9852354dd4f2,[2805],1,[24]
314153e4-5acc-5f06-bea8-4336ae18dee3,[1251],1,[28]
739908b1-5c67-5796-ad25-e095c9fde42b,[2827],1,[36]
5dabbbd2-5ded-564f-82a0-450aaa483fd6,[6682],0,[1]
6a73477b-5312-5252-8729-0ca6cdb5bf6f,[6361],1,[18]
3aed86d5-e9a4-5a2b-9ceb-1a6a9e341f7e,[5048],0,[2]
96aa57cc-d47e-56e5-9204-459ff8e8606b,[5981],1,[26]
cbffca29-7c0e-50f3-9cf1-913fe85ab6d6,[1828],0,[0]
99ee963f-ba1e-5527-97bc-fbbd511e6be7,[6411],0,[9]
713dd7e4-ce00-5c62-93c5-774e33bb2f55,"[1586, 2537]",2,"[9, 31]"
1d39a39b-7e64-5cd4-ac6f-155c9a25529d,"[409, 5291]",2,"[2, 33]"
cf9540c6-1917-5e36-afa6-fcbfc842e19b,[4794],1,[20]
c2d9903e-59fa-590e-9148-9ff2bfa30d9a,[4921],1,[32]
a99212f0-616e-5ac1-9b11-5734a5b59033,[4504],1,[18]
68ebe167-e2cd-5453-b493-eaf21ff70853,[5098],1,[12]
37b24d37-9faf-57c6-841b-c3a710b82992,[454],1,[32]
23f1612c-073d-5537-923f-901584b41550,[298],0,[10]
fb973130-4354-56e9-86b8-e00bb9065362,[6362],1,[35]
6fa2ba72-ca8f-5731-b892-bcf0aa797e00,[5790],1,[15]
da18112a-83af-592e-8888-3e1db54eff48,[5184],0,[5]
405f66e6-c537-5c0a-ae8f-42f282cb1bdb,"[1011, 1012]",2,"[10, 25]"
18255c2c-790f-5e4b-a740-e34a6bc59f2b,[3637],1,[18]
76734958-ea24-52bd-aab8-b122c67fb1b5,[2790],1,[33]
08440d48-d42e-59fa-b599-351af35b0ac1,[491],1,[22]
6c2135bd-7280-53dc-9f1f-d4950d97cb1c,[4142],1,[20]
fdf7a25d-caf3-555c-87aa-8dd0e020c1e0,[5815],1,[18]
3906054d-5ea7-5a45-81e9-071d8e28ec58,"[490, 547]",2,"[2, 24]"
185f118f-731d-5639-96cc-9a539c33ae59,"[3418, 2053]",2,"[2, 13]"
c662ce5b-231d-52e7-a6e3-88aab772c8b3,"[2415, 833]",2,"[7, 35]"
da8601a3-3a4e-5d21-a73c-499713e26b57,[5811],1,[19]
90aced3c-beb6-50c7-b500-02f1f9022273,[3948],1,[15]
c3f6b675-e9e5-5a7e-a181-c39935056774,[4470],1,[17]
95518dd4-89fb-53b2-be79-aeaa44e7b489,[5255],0,[1]
502d587a-3610-5147-98f4-d7774348a4f9,"[3151, 454]",2,"[8, 32]"
3973f36e-3495-5191-9393-6926f3719132,[5013],1,[31]
6a0aa850-099f-5820-a7f8-cf7a79cfa8f4,[204],0,[10]
34e83ae4-276e-52bb-aff9-1809f57721c5,[329],0,[4]
aa0109c6-fd18-52f8-982e-aaad9d95921f,"[2606, 3511]",2,"[11, 17]"
961364fb-aa3f-5005-9821-d4f60f8a6c1e,[2918],1,[19]
ba3f3045-ad04-5a3d-a690-2593b3205e40,[4745],1,[25]
aee37180-02f3-57be-a0bb-f38f27d84701,[4033],1,[17]
8a6e503d-7fe1-5e8d-a174-e8e4b0b2fd58,[2110],1,[20]
0dc17ef4-73a3-52b9-b06a-694a90e2a395,[5582],0,[4]
19e5355d-7957-5808-9efd-c15c31bfbd8e,"[3734, 1238]",2,"[4, 16]"
def0cf6f-8232-5282-b455-dca50769cf3a,"[2910, 2408]",2,"[7, 26]"
5862f2ca-bfcd-59ac-9f44-0d06e96dd712,[1093],1,[35]
db61837b-bdf6-50c9-be0c-42500b37164d,[3493],1,[17]
